x,y
9.112778762348032,9.1888004829103
10.534927795334616,10.216200897526294
10.3517330494908,10.418185704114384
10.5806201405211,17.116464377114088
8.595794986960573,12.653086692878743
10.547358655015135,10.632291237957217
9.380588971162549,9.368703695030325
9.777531877768169,10.686793061070652
10.812819646411171,8.971585163169651
10.213991255797517,12.313268460436218
10.363715022363609,9.213254277418683
10.445917069426853,11.436664144588743
9.760985337469807,7.4826991044851425
10.43997627446298,10.622037177358362
10.536248815132419,11.66412314346331
9.49977789325064,8.035302755426514
11.275957669753751,7.884422628207695
10.391146209367124,10.312478951754489
9.767360147396246,11.78925882788206
9.698403068529798,8.006404421086168
11.061676224301738,9.743401537882294
9.231310882764927,11.506188260318162
10.51964193194965,11.150465235476442
9.923267017934059,8.16166060609865
10.23369035115485,6.795006302865814
9.045404358589096,9.45320332015107
10.169671119452596,8.790732359815381
10.211797440746887,9.042263476659762
9.405717046666412,10.957241600285252
11.516516420272621,9.459131334437672
9.401201646998146,10.209761020373843
9.053474725824062,10.104724033623086
10.26184506541279,11.961973755590833
10.637937168362821,11.880671858949931
10.689789320498122,10.676013281085996
9.531747517197445,10.331815289315916
9.683092543256114,8.227220044021724
11.291173063048973,5.660419219010533
9.94580764459028,7.031148156383622
8.567689035285747,7.717906546396199
9.78456819185186,9.857546831755062
10.3881638349596,9.723349691435017
10.267848135377337,8.92894224167309
9.763229448248367,10.888977578601873
10.380723447374615,9.50892979272139
10.112492547719075,10.099161548155973
10.04137984307156,5.887413913569335
9.904201339947665,10.65219664929327
11.346597119309653,10.581810407018333
10.470462379674661,10.147855535847361
9.397303335672895,8.527764603092457
9.278999207329814,9.168641399948834
9.339682006832195,9.986834442072809
8.983786133531906,9.696896575487205
9.52223496720888,7.138305151289487
9.538307959624825,8.151785526520896
9.751619931785024,8.939820793663174
10.968040514406972,11.810820992784757
9.745813172275183,11.25634869864211
8.91734095307134,12.592796555934097
10.189485226000071,6.495430855435702
9.901505765130063,9.996178324446339
8.83994874009557,10.05640504742156
10.872594291412272,7.996538267589802
9.4895539504666,11.780868484913523
9.242832656872316,13.34832608472232
10.206780697845398,9.010338024635827
9.65498100345389,7.930199466950633
9.720447878817252,9.70023194850433
10.41917770593741,11.508340449603548
9.51808505971305,8.09596120796582
9.952672604918167,10.311884647058287
10.300346201999748,8.635577772527943
9.553731699810559,11.420082678207082
8.853303457039324,11.36669140154701
10.353510797288022,7.210533458707008
9.29504304470023,8.554577261119473
9.521033802980618,9.543798468440688
8.97090546739199,10.566496727329513
12.235140472165805,9.356510000632241
8.646934756384224,10.19044074054921
10.388473481004725,11.038919459239425
10.104898755993084,12.396779058944045
10.996196063625925,8.868033014080234
8.726701476568882,11.233326224001434
9.835316951240399,11.294879350846418
9.736009593692488,11.923694054690642
10.13729800139408,11.361644935104525
9.985584007737934,11.015335280857437
10.047597770338921,9.282223253985897
10.295282651529329,11.09430783616186
10.300949037979208,12.797567360241668
11.486500570624539,11.100482309689166
10.378696941418724,10.114534313679837
10.029668524127704,8.955329503865018
10.220403562061152,12.843879573792446
9.246982274521727,12.513499996836222
10.217453385315599,7.573664498714445
11.888213573852866,7.627716231000107
9.119138306831125,12.162379346895106
9.592274501089168,9.710455189386124
9.959095808312833,10.720570806439035
11.03826760808017,11.614076250800606
9.17045370469069,9.616660882410361
9.883670287380504,10.97457143116799
9.892436552124732,11.982947678551426
10.237634513337525,11.43723678703711
9.682276699452425,9.672566097992652
11.788792684160427,11.235860595860862
9.906886479697679,11.450793112371294
10.080648270503058,11.225586795056184
10.219094403864165,7.781424472633317
9.77667584898394,12.681718146829434
10.345419305072076,8.049877447398206
10.664804819973643,13.171292635845761
11.628027300684973,11.76446968375539
10.50394317551558,12.807815401122937
10.097310614865009,9.638514710653114
10.599874438677281,9.820988793430821
11.092753504554603,8.470381658687948
9.717082294271194,10.25260241646466
8.532808325157777,11.411978282406636
9.534922825938777,8.5547120438424
9.654113767343736,11.421259114302618
9.684023750966649,12.468115302088805
9.499230951374397,10.902588010754716
9.820019786178975,12.00143769093725
9.65139995502003,10.898804333963074
9.836716671777909,8.11804339433478
9.280251528196404,11.901809174349808
9.78221978282301,7.351016467623916
9.25340863172456,11.352306212861995
10.130321009713056,9.057966350075095
10.20308686735979,9.427252638243822
10.01499175826142,12.060323170151053
10.541725750564526,9.886707110345883
9.32619996195789,9.893244901905803
9.211389288923115,8.242898431581104
9.967994082127094,13.31272154973673
10.507565274598079,10.99923694262053
10.444611637116918,8.373606027660015
8.523697185603766,9.022268695130418
9.23984001247251,9.627522245764439
10.242688050325741,9.414615065757546
9.649431414458675,13.953474625986589
10.262776550266405,9.716008043834924
9.88797362123823,10.323064749320748
9.323563607705978,8.124310985916566
9.179892678775888,9.68238217795599
9.11509234559004,8.860711776627092
8.940867316394424,11.947661446959762
9.589607218105858,13.294390467627608
9.163664360331747,8.172832454325178
10.725914372396755,11.350099057661449
10.234433933408583,8.530067367437347
9.828568607611937,9.740900176840887
10.540985818067433,10.261881189609822
8.425031868199657,6.680298561739095
9.949882848076143,10.357997403675956
8.792587558214484,11.186039057208799
11.091445012387993,8.291211215137043
10.256986626029617,7.730544872202236
9.713419332410341,8.62324054048052
10.838663061395154,7.613653262117762
9.15278681367858,6.702485051898993
10.831878737401633,8.423720068754916
10.480314427818225,10.518248081953171
10.166906137230196,9.969410804960326
11.093383408990181,10.855695229221405
8.96141867228127,10.427569746894376
10.067568991738083,11.986835381616816
9.875346874090724,8.081859859821234
11.475507506798513,8.297817254138849
8.584316197769166,9.403094292888104
9.41318986976914,10.52521744440226
10.095406709255801,12.232214091925176
9.645886941803111,6.9193733228507845
9.464115199158632,8.115248875992348
8.57957483869932,8.885001125815045
9.380647737145747,10.339937304189943
10.531675254131079,8.45222344776182
9.555173866567301,13.285583024348128
8.54600055080326,13.138624200646849
9.588413820273729,10.97463345415114
9.302441731417659,9.87182308760684
9.777394411220998,8.969910415467846
10.2909345004781,9.399081371727311
9.551656733815722,14.029427239007832
8.763066024570632,9.732554100000948
10.983700386160184,5.63596064499046
9.472783719453599,7.697504420721231
10.644115951862457,10.036824872082018
11.319608477047453,10.546074192157846
8.707220473514608,9.68390484422596
10.08446402144851,10.240678362297475
9.764788520137461,8.58162497912059
11.226488269207712,8.98434626816747
9.01468770058828,8.93868316970453
8.71148791319532,10.48399346368555
10.287783797257015,10.73961593220497
9.604147401904074,8.53761523000481
11.1418878166841,8.959868146849196
9.148775332471931,10.684079044310508
9.945166521032066,7.839314367407669
9.456713420069276,9.976894872899958
9.860465948443036,10.504432102213139
10.309295741109146,11.865123664082871
10.095905894035182,9.838576560366205
10.625608619335216,8.471103472744264
9.705140609615146,10.663729600400004
9.620506178757799,10.20402960913255
9.680839537705145,14.307930052276035
10.257703655828877,10.898650532612926
10.004000666718204,8.6172194391277
10.176432723015047,9.444124780122031
10.542792901248259,10.443939156618022
9.712162959227497,11.356230574620312
9.582942280354136,9.090860964078287
8.767602750663823,8.506052335721082
